,Hotel_Name,Hotel_Address,lat,lng,Reviewer_Average_Score,Total_No_Of_Reviewers,Non_Reviewer_Average_Score
145816,Radisson Blu Edwardian Hampshire,31 36 Leicester Square Westminster Borough London WC2H 7LH United Kingdom,51.509963,-0.129797,8.69770444763,697,8.70423280423
146634,The Marble Arch London,31 Great Cumberland Place Westminster Borough London W1H 7TA United Kingdom,51.5151247,-0.1600656,8.07201426025,561,8.14301369863
147504,Shangri La Hotel at The Shard London,31 St Thomas Street Southwark London SE1 9QU United Kingdom,51.5044972,-0.0855562,9.36855345912,1113,9.44781420765
149098,Park Grand London Kensington,33 37 Hogarth Road Kensington and Chelsea London SW5 0QQ United Kingdom,51.4938468,-0.1917582,8.47741622147,2059,8.23882709808
151157,Rocco Forte Brown s Hotel,33 Albemarle Street Mayfair Westminster Borough London W1S 4BP United Kingdom,51.5090558,-0.1421661,9.10408163265,49,9.09090909091
151493,The Beaufort,33 Beaufort Gardens Kensington and Chelsea London SW3 1PP United Kingdom,51.4978466,-0.164156,8.83476190476,210,8.74112903226
151965,Blakes Hotel,33 Roland Gardens Kensington and Chelsea London SW7 3PF United Kingdom,51.4892447,-0.1803196,7.97105263158,76,8.055
152770,The Westbridge Hotel,335 337 High Street Stratford Newham London E15 2TF United Kingdom,51.5373904,-0.0023367,8.98333333333,588,9.03344709898
153358,Courthouse Hotel Shoreditch,335 337 Old Street Hackney London EC1V 9LL United Kingdom,51.5273442,-0.0796152,8.82972972973,259,9.02638888889
153617,ME London by Melia,336 337 Strand London Westminster Borough London WC2R 1HA United Kingdom,51.511879,-0.118552,9.16624203822,471,9.24608695652
154088,Grange Clarendon Hotel,34 37 Bedford Place Bloomsbury Camden London WC1B 5JR United Kingdom,51.5197933,-0.1241844,8.05311653117,369,8.20116959064
154457,Hotel Indigo London Kensington,34 44 Barkston Gardens Kensington and Chelsea London SW5 0EW United Kingdom,51.4920287,-0.1917801,9.22974504249,353,8.78843537415
154911,Rafayel Hotel Spa,34 Lombard Road Battersea London SW11 3RF United Kingdom,51.4703604,-0.1779869,7.84534883721,774,8.25360169492
155685,Norfolk Towers Paddington,34 Norfolk Place Paddington Westminster Borough London W2 1QW United Kingdom,51.5162883,-0.1721078,7.88465055519,1531,7.93706624606
157843,Best Western Maitrise Hotel Edgware Road,346 348 Edgware Road Westminster Borough London W2 1EA United Kingdom,51.521148,-0.171346,6.375,220,7.27808219178
158063,Georgian House Hotel,35 39 St Georges Drive Westminster Borough London SW1V 4DG United Kingdom,51.490724,-0.143868,8.35945121951,328,8.51083333333
158465,The Chesterfield Mayfair,35 Charles Street Mayfair Westminster Borough London W1J 5EB United Kingdom,51.5076899,-0.1471358,9.23713692946,482,8.8376984127
158947,My Chelsea,35 Ixworth Place Kensington and Chelsea London SW3 3QX United Kingdom,51.4919083,-0.1684398,8.18062200957,418,8.23446808511
160073,Dukes Hotel,35 St James s Place Westminster Borough London SW1A 1NY United Kingdom,51.5055381,-0.1396885,8.80135135135,74,8.33859649123
160147,Radisson Blu Edwardian Berkshire,350 Oxford Street Westminster Borough London W1C 1BY United Kingdom,51.5146025,-0.1481978,8.05765765766,555,8.19325396825
160702,Pestana Chelsea Bridge Hotel Spa,354 Queenstown Road Battersea London SW8 4AE United Kingdom,51.4815995,-0.1481053,8.51957746479,710,8.70052816901
161412,Arbor Hyde Park,36 37 Lancaster Gate Westminster Borough London W2 3NA United Kingdom,51.5126488,-0.1803795,8.50157384988,826,8.13944099379
162278,Great St Helen Hotel,36 Great st Helens City of London London EC3A 6AP United Kingdom,51.5149583,-0.0823869,7.22192307692,520,7.75075757576
163345,United Lodge Hotel and Apartments,368 370 Green Lanes London N4 1DA United Kingdom,51.5743549,-0.0977567,7.38385650224,223,7.759
163653,Eccleston Square Hotel,37 Eccleston Square Westminster Borough London SW1V 1PB United Kingdom,51.4911924,-0.1449474,8.29825581395,172,8.92317073171
163825,Nottingham Place Hotel,37 Nottingham Place Westminster Borough London W1U 5LT United Kingdom,51.522143,-0.153385,8.15829959514,247,8.3
164259,Strand Palace Hotel,372 Strand Westminster Borough London WC2R 0JJ United Kingdom,51.5110993,-0.1208673,8.12885338346,4256,8.04632867133
168855,Hilton London Olympia,380 Kensington High Street Kensington and Chelsea London W14 8NL United Kingdom,51.4967399,-0.2064723,7.26231721035,889,7.67945205479
169744,Grange Buckingham Hotel,39 40 Bedford Place Bloomsbury Camden London WC1B 5JT United Kingdom,51.5196124,-0.1239628,8.65918367347,49,8.06666666667
169793,The Cleveland,39 40 Cleveland Square Westminster Borough London W2 6DA United Kingdom,51.5139692,-0.1828202,8.21626297578,289,8.16928104575
170082,Dorset Square Hotel,39 40 Dorset Square Hotel Westminster Borough London NW1 6QN United Kingdom,51.5226361,-0.1602871,9.01382113821,123,8.97213114754
170437,Rubens At The Palace,39 Buckingham Palace Road Westminster Borough London SW1W 0PS United Kingdom,51.4981471,-0.1436492,8.89058823529,765,8.26084337349
171202,every hotel Piccadilly,39 Coventry Street Westminster Borough London W1D 6BZ United Kingdom,51.5101462,-0.1315061,8.96778169014,568,8.50766871166
171770,Millennium Gloucester Hotel London,4 18 Harrington Gardens Kensington and Chelsea London SW7 4LH United Kingdom,51.4935083,-0.1834346,7.67360623782,2565,8.02451523546
174889,Fielding Hotel,4 Broad Court Bow Street Covent Garden Westminster Borough London WC2B 5QZ United Kingdom,51.5139315,-0.1219893,8.78281036835,733,8.49353741497
175622,DoubleTree by Hilton Hotel London Marble Arch,4 Bryanston St Marble Arch Westminster Borough London W1H 7BY United Kingdom,51.514573,-0.15666,7.97082352941,425,8.31529411765
176047,Holiday Inn London West,4 Portal Way Gypsy Corner A40 London W3 6RT United Kingdom,51.5210117,-0.2628618,7.98273894437,701,8.30498753117
176748,The Soho Hotel,4 Richmond Mews Westminster Borough London W1D 3DH United Kingdom,51.5139805,-0.1337948,9.5974522293,157,9.35700934579
178958,Andaz London Liverpool Street,40 Liverpool Street City of London London EC2M 7QN United Kingdom,51.5172825,-0.0812451,9.01888246628,519,8.97167630058
179477,Novotel London Canary Wharf,40 Marsh Wall Tower Hamlets London E14 9TP United Kingdom,51.5011704,-0.0232607,8.92465753425,146,9.10784313725
180550,citizenM Tower of London,40 trinity square City of London London EC3N 4DJ United Kingdom,51.510237,-0.0764428,9.13559120618,1683,9.02800480769
182233,Chiswick Rooms,407 Goldhawk Rd Chiswick London W6 0SA United Kingdom,51.4937409,-0.244896,7.85555555556,342,7.72578125
182575,Claridge s,41 43 Brook Street Westminster Borough London W1K 4HJ United Kingdom,51.5125035,-0.1477438,9.34394904459,157,9.20281690141
182732,La Suite West Hyde Park,41 51 Inverness Terrace Westminster Borough London W2 3JN United Kingdom,51.5126758,-0.1867828,7.74075342466,292,8.49155844156
183024,St James Court A Taj Hotel London,41 54 Buckingham Gate Westminster Borough London SW1E 6AF United Kingdom,51.4986732,-0.1376867,8.71502415459,2070,8.67605850654
185602,41,41 Buckingham Palace Road Westminster Borough London SW1W 0PS United Kingdom,51.4981471,-0.1436492,9.71165048544,103,9.42575757576
185705,Shaftesbury Suites London Marble Arch,41 Great Cumberland Place Westminster Borough London W1H 7LG United Kingdom,51.515755,-0.1603335,8.01453287197,289,8.26357615894
185994,Grange Strathmore Hotel,41 Queens Gate Gardens Kensington and Chelsea London SW7 5NB United Kingdom,51.4958184,-0.1813958,8.09732142857,448,7.78415841584
186892,The RE London Shoreditch,419 437 Hackney Road London E2 8PP United Kingdom,51.531979,-0.061598,7.77446808511,893,7.83313953488
187785,London City Suites,42 46 Chiswell Street City of London London EC1Y 4SB United Kingdom,51.5206309,-0.0915341,8.99783783784,740,8.72637889688
188672,St George s Hotel Wembley,43 51 Wembley Hill Road Brent London HA9 8AU United Kingdom,51.5553678,-0.2864945,8.94958745875,1212,8.7887037037
190107,The Justin James Hotel,43 Worple Road Wimbledon London SW19 4JZ United Kingdom,51.4202661,-0.211268,8.29269230769,260,8.31144578313
190367,Millennium Hotel London Mayfair,44 Grosvenor Square Westminster Borough London W1K 2HP United Kingdom,51.510574,-0.1509951,7.63479648843,1253,8.05682382134
191756,The Curtain,45 Curtain Road Hackney London EC2A 4PJ United Kingdom,51.5237209,-0.0806178,8.88333333333,30,9.46111111111
191786,45 Park Lane Dorchester Collection,45 Park Lane Westminster Borough London W1K 1PN United Kingdom,51.5063709,-0.1515359,9.60357142857,28,9.18888888889
191814,Grange Tower Bridge Hotel,45 Prescot Street City of London London E1 8GP United Kingdom,51.5115509,-0.0714919,8.80898550725,690,8.55838041431
192561,St Martins Lane A Morgans Original,45 St Martin s Lane Westminster Borough London WC2N 4HX United Kingdom,51.5104696,-0.1265824,9.07357723577,492,8.89289940828
193088,Novotel London Blackfriars,46 Blackfriars Road Southwark London SE1 8NZ United Kingdom,51.5050165,-0.1049831,8.7191588785,428,8.6645021645
193541,Canary Riverside Plaza Hotel,46 Westferry Circus Tower Hamlets London E14 8RS United Kingdom,51.5066991,-0.0280208,8.93550724638,138,8.85983606557
193679,The Marylebone Hotel,47 Welbeck Street Westminster Borough London W1G 8DN United Kingdom,51.5180207,-0.1500567,8.85701624815,677,8.97080291971
194475,The Zetter Townhouse Clerkenwell,49 50 St John s Square Islington London EC1V 4JJ United Kingdom,51.5231564,-0.1035134,8.96774193548,31,9.264
194506,The Whitechapel,49 53 New Road Tower Hamlets London E1 1HH United Kingdom,51.5161286,-0.0624458,7.63482428115,313,7.54171122995
195046,St George Hotel,49 Gloucester Place Marble Arch Westminster Borough London W1U 8JE United Kingdom,51.5182768,-0.1583511,7.01147540984,122,8.17704918033
195505,The Premier Notting Hill,5 7 Princes Square Kensington and Chelsea London W2 4NP United Kingdom,51.5127453,-0.1926437,7.3943123061,967,7.05417789757
196840,Holiday Inn London Whitechapel,5 Cavell Street Tower Hamlets London E1 2BP United Kingdom,51.5154006,-0.0572364,8.64854111406,377,8.29636363636
197217,Washington Mayfair Hotel,5 Curzon St Westminster Borough London W1J 5HL United Kingdom,51.5060237,-0.151078,7.90944206009,699,7.88468677494
197916,Radisson Blu Edwardian New Providence Wharf,5 Fairmont Avenue Canary Wharf Tower Hamlets London E14 9JB United Kingdom,51.5065578,-0.004514,9.00783972125,1148,8.98548387097
199064,Hilton London Tower Bridge,5 More London Place Tooley Street Southwark London SE1 2BY United Kingdom,51.504575,-0.082675,8.62609238452,801,8.82231404959
199865,Novotel London Wembley,5 Olympic Way Wembley Brent London HA9 0NP United Kingdom,51.5611271,-0.2787261,8.90543565148,1251,8.89182692308
203903,Threadneedles Autograph Collection,5 Threadneedle Street City of London London EC2R 8AY United Kingdom,51.5140208,-0.0854919,8.81326530612,196,8.7803030303
204099,Sanderson A Morgans Hotel,50 Berners Street Westminster Borough London W1T 3NG United Kingdom,51.5174853,-0.1372109,9.08611111111,324,8.89269230769
204423,The Arch London,50 Great Cumberland Place Westminster Borough London W1H 7FD United Kingdom,51.5159214,-0.1598794,9.23926701571,191,8.9
204614,Commodore Hotel,50 Lancaster Gate Westminster Borough London W2 3NA United Kingdom,51.5124496,-0.1795215,6.55435466946,953,7.03285371703
206177,The Westbourne Hyde Park,51 Gloucester Terrace Westminster Borough London W2 3DQ United Kingdom,51.5131074,-0.1778707,8.75236363636,275,9.22222222222
206624,The Lodge Hotel Putney,52 54 Upper Richmond Road Wandsworth London SW15 2RN United Kingdom,51.4572991,-0.2055425,8.10707070707,297,8.39166666667
206921,Shaftesbury Hyde Park International,52 56 Inverness Terrace Westminster Borough London W2 3LB United Kingdom,51.5123968,-0.186124,7.9619047619,1029,8.0719266055
207950,The Montcalm At Brewery London City,52 Chiswell Street City of London London EC1Y 4SD United Kingdom,51.5208155,-0.0915319,8.76218678815,1317,8.87073863636
209824,BEST WESTERN Maitrise Hotel Maida Vale,53 59 Kilburn High Road Maida Vale London Camden London NW6 5SB United Kingdom,51.5366053,-0.1919832,6.88419117647,816,7.58379120879
210640,Novotel London City South,53 61 Southwark Bridge Road Southwark London SE1 9HH United Kingdom,51.5054832,-0.0951196,8.58621794872,312,8.85236051502
210952,The Dorchester Dorchester Collection,53 Park Lane Westminster Borough London W1K 1QA United Kingdom,51.5074007,-0.1524593,9.20355555556,225,8.96531791908
211211,Hilton London Angel Islington,53 Upper Street Islington London N1 0UY United Kingdom,51.5360906,-0.1048176,8.68343465046,658,8.47202797203
211869,Fifty Four Boutique Hotel,54 Queens Gate Kensington and Chelsea London SW7 5JW United Kingdom,51.4963008,-0.1796853,8.27193548387,310,8.06149068323
212473,The Sumner Hotel,54 Upper Berkeley Street Westminster Borough London W1H 7QR United Kingdom,51.5152892,-0.160898,8.58383458647,266,8.32846153846
212739,W12 Rooms,54 Uxbridge Road Shepherds Bush Hammersmith and Fulham London W12 8LP United Kingdom,51.5045326,-0.2191174,8.74592592593,405,8.60746268657
213170,Shaftesbury Premier London Paddington,55 61 Westbourne Terrace Westminster Borough London W2 3UY United Kingdom,51.5153672,-0.1783271,7.224385511,1546,7.44778761062
214921,Mimi s Hotel Soho,56 57 Frith Street Westminster Borough London W1D 3JG United Kingdom,51.5140329,-0.1320651,8.23948717949,390,8.4888
215358,Holiday Inn London Oxford Circus,57 59 Welbeck Street Westminster Borough London W1G 9BL United Kingdom,51.516843,-0.1495574,7.3882231405,484,7.7244813278
215842,Dorsett Shepherds Bush,58 Shepherds Bush Green Hammersmith and Fulham London W12 8QE United Kingdom,51.5039399,-0.2244232,8.61864139021,1266,8.56579710145
217108,New Linden Hotel,59 Leinster Square Kensington and Chelsea London W2 4PS United Kingdom,51.5133832,-0.1926617,7.57511415525,876,7.6646884273
218428,Hazlitt s,6 Frith Street Soho Westminster Borough London W1D 3JA United Kingdom,51.5143447,-0.1318157,9.06265560166,241,8.88015873016
218669,Park Plaza London Waterloo,6 Hercules Road Lambeth London SE1 7DP United Kingdom,51.4982412,-0.1134715,8.66648550725,552,9.02817337461
219221,citizenM London Shoreditch,6 Holywell Lane Hackney London EC2A 3ET United Kingdom,51.5241373,-0.0786983,9.09200477327,838,9.1134
221866,Sofitel London St James,6 Waterloo Place Westminster Borough London SW1Y 4AN United Kingdom,51.5076044,-0.132266,9.22386363636,352,9.165
222218,Baglioni Hotel London The Leading Hotels of the World,60 Hyde Park gate Kensington and Chelsea London SW7 5BB United Kingdom,51.5017224,-0.1846243,9.00350877193,114,8.99444444444
222332,DoubleTree by Hilton London Islington,60 Pentonville Road Islington London N1 9LA United Kingdom,51.5322508,-0.1095714,8.68393839384,909,8.48861313869
223286,Rydges Kensington Hotel,61 Gloucester Road Kensington and Chelsea London SW7 4PE United Kingdom,51.4956883,-0.1827878,8.21189516129,496,7.82926829268
223782,Club Quarters Hotel Lincoln s Inn Fields,61 Lincoln s Inn Fields Camden London WC2A 3JW United Kingdom,51.5160988,-0.1181749,9.02230026339,1139,8.69544787078
225793,Clayton Hotel Chiswick,626 Chiswick High St Chiswick London W4 5RY United Kingdom,51.4924184,-0.2784701,8.4751626898,922,8.54074733096
226715,Park Plaza London Park Royal,628 Western Avenue London W3 0TA United Kingdom,51.527262,-0.282992,8.90101522843,197,8.89847328244
226938,Best Western Palm Hotel,64 76 Hendon Way London NW2 2NL United Kingdom,51.5634756,-0.2042758,7.90979978925,949,7.88025477707
228012,The Piccadilly London West End,65 73 Shaftesbury Avenue Westminster Borough London W1D 6EX United Kingdom,51.5121957,-0.1318384,9.08382222222,1125,8.82241054614
229592,Kingsway Hall Hotel,66 Great Queen Street Covent Garden Camden London WC2B 5BX United Kingdom,51.5158643,-0.1200625,8.47408491947,683,8.54694960212
230275,Mandarin Oriental Hyde Park London,66 Knightsbridge Westminster Borough London SW1X 7LA United Kingdom,51.5022081,-0.1599428,8.18941176471,85,9.06170212766
230436,Radisson Blu Edwardian Vanderbilt,68 86 Cromwell Road Kensington Kensington and Chelsea London SW7 5BT United Kingdom,51.4953691,-0.1818966,8.1719568567,1298,8.27081712062
231863,Hotel Cafe Royal,68 Regent Street West End Mayfair Westminster Borough London W1B 4DY United Kingdom,51.5100916,-0.1359431,9.20576923077,364,9.46255924171
232333,Grange Rochester Hotel,69 Vincent Square Westminster Borough London SW1P 2PA United Kingdom,51.4942654,-0.1366026,8.10467032967,364,8.37525252525
232697,Gainsborough Hotel,7 11 Queensberry Place Kensington and Chelsea London SW7 2DL United Kingdom,51.4948416,-0.1772056,6.67633209418,807,7.67136752137
233609,St James Hotel Club Mayfair,7 8 Park Place Westminster Borough London SW1A 1LP United Kingdom,51.5061587,-0.1402803,8.61185185185,135,8.82934782609
233744,Apex London Wall Hotel,7 9 Copthall Avenue City of London London EC2R 7NJ United Kingdom,51.5160484,-0.0880181,9.24256292906,437,8.856640625
234181,Seraphine Kensington Gardens Hotel,7 9 High Street Kensington Kensington and Chelsea London W8 5NP United Kingdom,51.5021027,-0.187901,7.45387096774,310,7.22959183673
234779,Club Quarters Hotel Gracechurch,7 Gracechurch Street City of London London EC3V 0DR United Kingdom,51.5127964,-0.0847973,8.28621940163,1103,8.07552356021
235882,Grange Blooms Hotel,7 Montague Street Bloomsbury Camden London WC1B 5BP United Kingdom,51.5196913,-0.1254243,8.25780346821,173,8.38111111111
236055,DoubleTree by Hilton Hotel London Tower of London,7 Pepys Street City of London London EC3N 4AF United Kingdom,51.5108412,-0.0780581,8.66276463263,3212,8.7617768595
240501,Novotel London Excel,7 Western Gateway Royal Victoria Dock Newham London E16 1AA United Kingdom,51.5077198,0.0229805,8.49599303136,574,8.50640668524
241169,Mercure London Bridge,71 79 Southwark Street Southwark London SE1 0JA United Kingdom,51.5052587,-0.099176,8.36280193237,414,8.73966244726
241740,Grange Wellington Hotel,71 Vincent Square Westminster Borough London SW1P 2PA United Kingdom,51.4944319,-0.1363756,8.84369158879,428,8.726953125
242324,Hotel Cavendish,75 Gower Street Camden London WC1E 6HJ United Kingdom,51.5220522,-0.132414,6.44206521739,920,6.29512195122
243244,Park Grand London Hyde Park,78 82 Westbourne Terrace Westminster Borough London W2 6QA United Kingdom,51.5157316,-0.1802179,7.47252747253,819,7.55102040816
244063,Shaftesbury Metropolis London Hyde Park,78 84 Sussex Gardens Westminster Borough London W2 1UH United Kingdom,51.5166887,-0.1706147,7.68547945205,1095,7.725
245693,The Exhibitionist Hotel,8 10 Queensberry Place Kensington and Chelsea London SW7 2EA United Kingdom,51.4947754,-0.177789,8.35410447761,804,8.49510309278
246693,Ten Manchester Street Hotel,8 12 Manchester Street Westminster Borough London W1U 4DG United Kingdom,51.5188,-0.153839,8.84816513761,218,8.725
246911,Mercure London Hyde Park,8 14 Talbot Sq Paddington Westminster Borough London W2 1TS United Kingdom,51.5151149,-0.1743857,8.65067873303,221,8.49019607843
247132,London Bridge Hotel,8 18 London Bridge St Southwark London SE1 9SG United Kingdom,51.5052188,-0.088166,8.60419161677,167,8.86494845361
247439,The Beaumont Hotel,8 Balderton Street Brown Hart Gardens Westminster Borough London W1K 6TF United Kingdom,51.513055,-0.152257,9.49083333333,120,9.27613636364
247613,The Grand at Trafalgar Square,8 Northumberland Avenue Westminster Borough London WC2N 5BY United Kingdom,51.506935,-0.126012,8.31664392906,733,8.27017114914
248346,Club Quarters Hotel Trafalgar Square,8 Northumberland Avenue Westminster Borough London WC2N 5BY United Kingdom,51.506935,-0.126012,8.57111111111,945,8.38837209302
249291,The Laslett,8 Pembridge Garden Kensington and Chelsea London W2 4DU United Kingdom,51.5095259,-0.1967234,8.8684,250,8.95302013423
250886,The Belgrave Hotel,80 86 Belgrave Road Westminster Borough London SW1V 2BJ United Kingdom,51.4901051,-0.1381355,8.75339602926,957,8.22455242967
251843,TheWesley,81 103 Euston Street Camden London NW1 2EZ United Kingdom,51.5265353,-0.1361682,8.02408236347,1117,7.95161870504
253051,The Hoxton Shoreditch,81 Great Eastern Street Islington London EC2A 3HU United Kingdom,51.5255136,-0.082927,9.00132547865,679,8.99828244275
253730,The Cavendish London,81 Jermyn Street Westminster Borough London SW1Y 6JF United Kingdom,51.5077459,-0.1378733,8.88870192308,416,8.64814814815
254146,Avo Hotel,82 Dalston Lane Hackney London E8 3AH United Kingdom,51.5460628,-0.0700817,8.14879518072,166,7.98428571429
254312,Hotel 82 London,82 Gloucester Place Westminster Borough London W1U 6HN United Kingdom,51.5195857,-0.1584803,7.46994382022,712,7.60490196078
255339,Best Western Plus Seraphine Hammersmith Hotel,84 King Street Hammersmith and Fulham London W6 0QW United Kingdom,51.4926269,-0.2288598,7.74279946164,743,7.90897435897
256341,The Zetter Hotel,86 88 Clerkenwell Road Islington London EC1M 5RJ United Kingdom,51.522672,-0.1036841,8.93163841808,177,8.85294117647
256518,Grosvenor House Suites by Jumeirah Living,86 Park Lane Westminster Borough London W1K 7TN United Kingdom,51.509841,-0.1552193,8.551,100,8.85520833333
256880,88 Studios,88 Holland Road Kensington and Chelsea London W14 8BN United Kingdom,51.4992789,-0.2090733,8.48910675381,459,8.1923857868
257339,Adria Boutique Hotel,88 Queens Gate Kensington and Chelsea London SW7 5AB United Kingdom,51.4933372,-0.1788931,8.76536796537,231,8.88695652174
257812,Sydney House Chelsea,9 11 Sydney Street Kensington and Chelsea London SW3 6PU United Kingdom,51.4910062,-0.1717691,8.69651162791,258,8.70625
258070,Radisson Blu Edwardian Bloomsbury Street,9 13 Bloomsbury Street Nr Covent Garden Camden London WC1B 3QD United Kingdom,51.517608,-0.1276253,8.58871331828,886,8.62551020408
258996,Hotel Moonlight,9 Knaresborough Place Kensington and Chelsea London SW5 0TP United Kingdom,51.4940285,-0.1910497,9.08912280702,285,8.76261682243
260324,Thistle Hyde Park,90 92 Lancaster Gate Westminster Borough London W2 3NR United Kingdom,51.5112451,-0.1808938,7.69030100334,299,8.05426356589
261077,DoubleTree by Hilton London West End,92 Southampton Row Camden London WC1B 4BH United Kingdom,51.5201065,-0.1221393,8.27840172786,926,8.34662004662
262452,Holiday Inn London Kensington Forum,97 Cromwell Road Kensington and Chelsea London SW7 4DN United Kingdom,51.4942305,-0.1851141,7.8482023968,1502,7.71522248244
263954,Radisson Blu Edwardian Kenilworth,97 Great Russell Street Bloomsbury Camden London WC1B 3LB United Kingdom,51.5179725,-0.1280495,8.21921443737,942,8.15541871921
265323,Melia White House Hotel,Albany Street London NW1 3UP United Kingdom,51.5298597,-0.1444623,8.25350609756,656,8.38615819209
266314,The Waldorf Hilton,Aldwych Westminster Borough London WC2B 4DD United Kingdom,51.5131979,-0.1174504,8.339375,800,8.51858190709
283504,The Capital,Basil Street Knightsbridge Kensington and Chelsea London SW3 1AT United Kingdom,51.4997486,-0.1615242,9.06137931034,145,8.89770114943
283712,Megaro Hotel,Belgrove Street Camden London WC1H 8AB United Kingdom,51.5294411,-0.1233745,8.856625,800,8.68443877551
287156,Thistle Holborn The Kingsley,Bloomsbury Way Camden London WC1A 2SD United Kingdom,51.5179659,-0.1234343,8.5514809591,709,8.40568475452
287935,The Westbury A Luxury Collection Hotel Mayfair London,Bond Street Mayfair Westminster Borough London W1S 2YF United Kingdom,51.5144418,-0.146432,8.1401384083,289,8.30548780488
289557,Crowne Plaza London Battersea,Bridges Court Road Battersea London SW11 3BE United Kingdom,51.4689559,-0.1787256,8.74889643463,589,8.9
290146,Amba Hotel Marble Arch,Bryanston Street Marble Arch Westminster Borough London W1H 7EH United Kingdom,51.5144004,-0.1565506,8.56354992076,1262,8.41167400881
291408,Taj 51 Buckingham Gate Suites and Residences,Buckingham Gate Westminster Borough London SW1E 6AF United Kingdom,51.498861,-0.1374897,9.55488721805,133,9.40987654321
292181,Jumeirah Carlton Tower,Cadogan Place Kensington and Chelsea London SW1X 9PY United Kingdom,51.4973568,-0.1576728,8.38289473684,76,8.77553191489
294505,Holiday Inn London Regent s Park,Carburton Street Westminster Borough London W1W 5EE United Kingdom,51.5222472,-0.1426128,8.17578692494,826,8.236900369
295900,Thistle Euston,Cardington Street Euston Camden London NW1 2LP United Kingdom,51.5291423,-0.1372782,8.2636738056,1214,8.35927419355
297114,The Connaught,Carlos Place Westminster Borough London W1K 2AL United Kingdom,51.5101556,-0.1496314,9.28888888889,45,9.30943396226
298235,Doubletree By Hilton London Greenwich,Catherine Grove Greenwich Greenwich London SE10 8BB United Kingdom,51.474469,-0.019428,8.77160493827,972,8.85667351129
299346,The Chelsea Harbour Hotel,Chelsea Harbour Hammersmith and Fulham London SW10 0XG United Kingdom,51.4756558,-0.1813888,8.56872727273,550,8.6527607362
300548,Grange City Hotel,Coopers Row City of London London EC3N 2BQ United Kingdom,51.5110114,-0.0771251,8.66296296296,405,8.75617977528
300953,Holiday Inn London Bloomsbury,Coram Street Camden London WC1N 1HT United Kingdom,51.5241248,-0.1258066,8.19375,1216,8.21071932299
316748,Holiday Inn London Wembley,Empire Way Wembley Brent London HA9 8DS United Kingdom,51.5590955,-0.284704,8.29886363636,1848,8.30208955224
319202,Best Western PLUS Epping Forest,Epping Forest 30 Oak Hill London IG8 9NY United Kingdom,51.603207,0.010607,7.30457317073,328,7.83212435233
320202,St Pancras Renaissance Hotel London,Euston Road Camden London NW1 2AR United Kingdom,51.5267769,-0.1324905,8.73147340889,1147,8.95057471264
321349,DoubleTree By Hilton London Excel,Excel 2 Festoon Way Royal Victoria Dock Newham London E16 1RH United Kingdom,51.507377,0.038657,8.44870218579,1464,8.3164126612
325013,Millennium Copthorne Hotels at Chelsea Football Club,Fulham Road Stamford Bridge Hammersmith and Fulham London SW6 1HS United Kingdom,51.481663,-0.1909565,8.06271379704,877,8.42933333333
326476,Durrants Hotel,George Street Westminster Borough London W1H 5BJ United Kingdom,51.5179386,-0.1529794,8.00192837466,726,8.30169971671
332979,The Cumberland A Guoman Hotel,Great Cumberland Place Westminster Borough London W1H 7DL United Kingdom,51.514879,-0.1606501,7.34770591487,1809,7.73151260504
335096,London Marriott Hotel Grosvenor Square,Grosvenor Square Westminster Borough London W1K 6JP United Kingdom,51.511579,-0.1500193,7.7234375,256,8.27355371901
336799,Flemings Mayfair,Half Moon Street Westminster Borough London W1J 7BH United Kingdom,51.5064607,-0.1454198,8.67715430862,499,8.73944636678
337298,Hilton London Green Park,Half Moon Street Westminster Borough London W1J 7BN United Kingdom,51.5064534,-0.1456146,7.27892561983,484,7.34015748031
337782,COMO The Halkin,Halkin Street Westminster Borough London SW1X 7DJ United Kingdom,51.4988977,-0.1562015,9.26896551724,29,9.33333333333
337811,Four Seasons Hotel London at Park Lane,Hamilton Place Park Lane Westminster Borough London W1J 7DR United Kingdom,51.504439,-0.149911,9.37032967033,91,9.23725490196
338328,Hotel 55,Hanger Lane Ealing London W5 3HL United Kingdom,51.5213303,-0.2915052,8.59272727273,385,8.30491803279
344085,Hilton London Kensington Hotel,Holland Park Avenue Kensington and Chelsea London W11 4UL United Kingdom,51.5051084,-0.213266,7.77642276423,1845,7.85160142349
346688,The Lanesborough,Hyde Park Corner Westminster Borough London SW1X 7TA United Kingdom,51.50303,-0.15242,9.42903225806,31,9.35
348116,DoubleTree by Hilton London Chelsea,Imperial Road Hammersmith and Fulham London SW6 2GA United Kingdom,51.475172,-0.1870629,8.39727272727,550,8.15138888889
356576,Great Northern Hotel A Tribute Portfolio Hotel London,King s Cross St Pancras International Station Pancras Road Camden London N1C 4TB United Kingdom,51.531427,-0.126133,8.75677419355,620,9.19306930693
357196,De Vere Devonport House,King William Walk Greenwich London SE10 9JW United Kingdom,51.480672,-0.0071375,8.19902654867,1130,8.20227272727
361190,Hilton London Wembley,Lakeside Way Brent London HA9 0BU United Kingdom,51.5576962,-0.2835263,8.76340368208,2227,8.85711282411
363417,Corus Hotel Hyde Park,Lancaster Gate Westminster Borough London W2 3LG United Kingdom,51.5119446,-0.179939,7.52010771993,1114,7.79690265487
364531,London Elizabeth Hotel,Lancaster Terrace Hyde Park Westminster Borough London W2 3PF United Kingdom,51.5120219,-0.1762414,6.9686440678,236,7.0880952381
